time,header_stamp_secs,header_stamp_nsecs,header_frame_id,sentence
2025/05/07 10:53:08.235900471,1746607988,235583528,hemisphere,"$GPGGA,085308.20,6326.47593792,N,01025.16635639,E,4,13,0.8,2.130,M,40.936,M,1.2,0415*4E"
2025/05/07 10:53:08.251828517,1746607988,247683711,hemisphere,"$GPRMC,085308.20,A,6326.47593792,N,01025.16635639,E,0.58,177.78,070525,4.7,E,D,S*42"
2025/05/07 10:53:08.271246137,1746607988,267826380,hemisphere,"$GPHDT,20.386,T*0A"
2025/05/07 10:53:08.285860661,1746607988,285552466,hemisphere,"$GPGGA,085308.25,6326.47593049,N,01025.16635202,E,4,13,0.8,2.127,M,40.936,M,1.2,0415*40"
2025/05/07 10:53:08.292541741,1746607988,292118211,hemisphere,"$GPRMC,085308.25,A,6326.47593049,N,01025.16635202,E,0.57,191.94,070525,4.7,E,D,S*4F"
2025/05/07 10:53:08.317813543,1746607988,317460589,hemisphere,"$GPHDT,20.172,T*03"
2025/05/07 10:53:08.334894810,1746607988,334642898,hemisphere,"$GPGGA,085308.30,6326.47592609,N,01025.16635059,E,4,13,0.8,2.129,M,40.936,M,1.3,0415*44"
2025/05/07 10:53:08.341597146,1746607988,341367490,hemisphere,"$GPRMC,085308.30,A,6326.47592609,N,01025.16635059,E,0.56,187.24,070525,4.7,E,D,S*49"
2025/05/07 10:53:08.371137382,1746607988,368344912,hemisphere,"$GPHDT,19.958,T*09"
2025/05/07 10:53:08.386716727,1746607988,386389760,hemisphere,"$GPGGA,085308.35,6326.47591895,N,01025.16634767,E,4,13,0.8,2.127,M,40.936,M,1.3,0415*4C"
2025/05/07 10:53:08.396411122,1746607988,396135875,hemisphere,"$GPRMC,085308.35,A,6326.47591895,N,01025.16634767,E,0.56,183.26,070525,4.7,E,D,S*49"
2025/05/07 10:53:08.420711717,1746607988,417473453,hemisphere,"$GPHDT,19.738,T*01"
2025/05/07 10:53:08.435993240,1746607988,435703041,hemisphere,"$GPGGA,085308.40,6326.47591265,N,01025.16634629,E,4,13,0.8,2.135,M,40.936,M,0.4,0415*45"
2025/05/07 10:53:08.477585031,1746607988,442562834,hemisphere,"$GPRMC,085308.40,A,6326.47591265,N,01025.16634629,E,0.55,190.88,070525,4.7,E,D,S*40"
2025/05/07 10:53:08.489271602,1746607988,467447353,hemisphere,"$GPHDT,19.511,T*08"
2025/05/07 10:53:08.489449486,1746607988,486714665,hemisphere,"$GPGGA,085308.45,6326.47590681,N,01025.16634326,E,4,13,0.8,2.136,M,40.936,M,0.4,0415*46"
2025/05/07 10:53:08.500135484,1746607988,491444909,hemisphere,"$GPRMC,085308.45,A,6326.47590681,N,01025.16634326,E,0.54,188.48,070525,4.7,E,D,S*44"
2025/05/07 10:53:08.524781228,1746607988,517502255,hemisphere,"$GPHDT,19.277,T*0F"
2025/05/07 10:53:08.545017959,1746607988,534888422,hemisphere,"$GPGGA,085308.50,6326.47589962,N,01025.16634270,E,4,13,0.8,2.138,M,40.936,M,0.5,0415*45"
2025/05/07 10:53:08.581821350,1746607988,541708758,hemisphere,"$GPRMC,085308.50,A,6326.47589962,N,01025.16634270,E,0.54,179.65,070525,4.7,E,D,S*49"
2025/05/07 10:53:08.587815187,1746607988,567218655,hemisphere,"$GPHDT,19.042,T*0B"
2025/05/07 10:53:08.587962942,1746607988,584145195,hemisphere,"$GPGGA,085308.55,6326.47589278,N,01025.16633962,E,4,13,0.8,2.133,M,40.936,M,0.5,0415*44"
2025/05/07 10:53:08.591852475,1746607988,591543695,hemisphere,"$GPRMC,085308.55,A,6326.47589278,N,01025.16633962,E,0.53,192.40,070525,4.7,E,D,S*46"
2025/05/07 10:53:08.617888257,1746607988,617640172,hemisphere,"$GPHDT,18.798,T*0A"
2025/05/07 10:53:08.635224186,1746607988,634541357,hemisphere,"$GPGGA,085308.60,6326.47588591,N,01025.16633947,E,4,13,0.8,2.134,M,40.936,M,0.6,0415*40"
2025/05/07 10:53:08.642745300,1746607988,641787009,hemisphere,"$GPRMC,085308.60,A,6326.47588591,N,01025.16633947,E,0.53,189.13,070525,4.7,E,D,S*4A"
2025/05/07 10:53:08.668004330,1746607988,667340016,hemisphere,"$GPHDT,18.553,T*0F"
2025/05/07 10:53:08.684342014,1746607988,683532312,hemisphere,"$GPGGA,085308.65,6326.47588014,N,01025.16633773,E,4,13,0.8,2.136,M,40.936,M,0.6,0415*46"
